# FIELDS:
# 1. Newbase-id
# 2. Newbase-name
# 3. FMI Name (without conversion)

11975;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_waste_treatment_and_disposal
11976;tendency_of_atmosphere_mass_content_of_beta_pinene_due_to_emission;tendency_of_atmosphere_mass_content_of_beta_pinene_due_to_emission
11977;tendency_of_atmosphere_mass_content_of_biogenic_nmvoc_expressed_as_carbon_due_to_emission;tendency_of_atmosphere_mass_content_of_biogenic_nmvoc_expressed_as_carbon_due_to_emission
11978;tendency_of_atmosphere_mass_content_of_butane_due_to_emission;tendency_of_atmosphere_mass_content_of_butane_due_to_emission
11979;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_agricultural_production
11980;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_agricultural_waste_burning
11981;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_energy_production_and_distribution
11982;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_forest_fires
11983;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_industrial_processes_and_combustion
11984;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_land_transport
11985;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_maritime_transport;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_maritime_transport
11986;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_residential_and_commercial_combustion
11987;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_savanna_and_grassland_fires
11988;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_waste_treatment_and_disposal
11989;tendency_of_atmosphere_mass_content_of_carbon_dioxide_due_to_emission;tendency_of_atmosphere_mass_content_of_carbon_dioxide_due_to_emission
11990;tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_anthropogenic_emission;tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_anthropogenic_emission
11991;tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_forestry_and_agricultural_products;tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_forestry_and_agricultural_products
11992;tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_fossil_fuel_combustion;tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_fossil_fuel_combustion
11993;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_dry_deposition
11994;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission
11995;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_agricultural_production
11996;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_agricultural_waste_burning
11997;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_energy_production_and_distribution
11998;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_forest_fires
11999;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_industrial_processes_and_combustion
12000;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_land_transport
12001;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_maritime_transport;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_maritime_transport
12002;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_residential_and_commercial_combustion
12003;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_savanna_and_grassland_fires
12004;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_solvent_production_and_use;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_solvent_production_and_use
12005;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_waste_treatment_and_disposal
12006;tendency_of_atmosphere_mass_content_of_carbon_tetrachloride_due_to_emission;tendency_of_atmosphere_mass_content_of_carbon_tetrachloride_due_to_emission
12007;tendency_of_atmosphere_mass_content_of_cfc113a_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc113a_due_to_emission
12008;tendency_of_atmosphere_mass_content_of_cfc113_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc113_due_to_emission
12009;tendency_of_atmosphere_mass_content_of_cfc114_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc114_due_to_emission
12010;tendency_of_atmosphere_mass_content_of_cfc115_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc115_due_to_emission
12011;tendency_of_atmosphere_mass_content_of_cfc11_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc11_due_to_emission
12012;tendency_of_atmosphere_mass_content_of_cfc12_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc12_due_to_emission
12013;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_forest_fires
12014;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_land_transport
12015;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_savanna_and_grassland_fires
12016;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_solvent_production_and_use;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_solvent_production_and_use
12017;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_waste_treatment_and_disposal
12018;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_dry_deposition
12019;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission
12020;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission_from_forest_fires
12021;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission_from_savanna_and_grassland_fires
12022;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_wet_deposition
12023;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_dry_deposition
12024;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_emission;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_emission
12025;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_gravitational_settling;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_gravitational_settling
12026;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_turbulent_deposition;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_turbulent_deposition
12027;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_wet_deposition
12028;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_dry_deposition
12029;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission
12030;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_agricultural_waste_burning
12031;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_energy_production_and_distribution
12032;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_forest_fires
12033;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_industrial_processes_and_combustion
12034;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_land_transport
12035;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_maritime_transport;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_maritime_transport
12036;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_residential_and_commercial_combustion
12037;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_savanna_and_grassland_fires
12038;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_waste_treatment_and_disposal
12039;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_gravitational_settling;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_gravitational_settling
12040;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_turbulent_deposition;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_turbulent_deposition
12041;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_wet_deposition
12042;tendency_of_atmosphere_mass_content_of_esters_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_esters_due_to_emission_from_land_transport
12043;tendency_of_atmosphere_mass_content_of_esters_due_to_emission_from_solvent_production_and_use;tendency_of_atmosphere_mass_content_of_esters_due_to_emission_from_solvent_production_and_use
12044;tendency_of_atmosphere_mass_content_of_esters_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_esters_due_to_emission_from_waste_treatment_and_disposal
12045;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission
12046;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_agricultural_production
12047;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_agricultural_waste_burning
12048;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_energy_production_and_distribution
12049;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_forest_fires
12050;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_industrial_processes_and_combustion
12051;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_land_transport
12052;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_maritime_transport;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_maritime_transport
12053;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_residential_and_commercial_combustion
12054;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_savanna_and_grassland_fires
12055;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_ethane_due_to_emission_from_waste_treatment_and_disposal
12056;tendency_of_atmosphere_mass_content_of_ethanol_due_to_emission;tendency_of_atmosphere_mass_content_of_ethanol_due_to_emission
12057;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission
12058;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_agricultural_production
12059;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_agricultural_waste_burning
12060;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_energy_production_and_distribution
12061;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_forest_fires
12062;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_industrial_processes_and_combustion
12063;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_land_transport
12064;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_maritime_transport;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_maritime_transport
12065;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_residential_and_commercial_combustion
12066;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_savanna_and_grassland_fires
12067;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_ethene_due_to_emission_from_waste_treatment_and_disposal
12068;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_agricultural_production
12069;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_forest_fires
12070;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_land_transport
12071;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_residential_and_commercial_combustion
12072;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_savanna_and_grassland_fires
12073;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_solvent_production_and_use;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_solvent_production_and_use
12074;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_ethers_due_to_emission_from_waste_treatment_and_disposal
12075;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission
12076;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_agricultural_production
12077;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_agricultural_waste_burning
12078;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_energy_production_and_distribution
12079;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_forest_fires
12080;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_industrial_processes_and_combustion
12081;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_land_transport
12082;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_maritime_transport;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_maritime_transport
12083;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_residential_and_commercial_combustion
12084;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_savanna_and_grassland_fires
12085;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_ethyne_due_to_emission_from_waste_treatment_and_disposal
12086;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_dry_deposition
12087;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission
12088;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_agricultural_production
12089;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_agricultural_waste_burning
12090;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_energy_production_and_distribution
12091;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_forest_fires
12092;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_industrial_processes_and_combustion
12093;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_land_transport
12094;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_residential_and_commercial_combustion
12095;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_savanna_and_grassland_fires
12096;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_emission_from_waste_treatment_and_disposal
12097;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_formaldehyde_due_to_wet_deposition
12098;tendency_of_atmosphere_mass_content_of_formic_acid_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_formic_acid_due_to_dry_deposition
12099;tendency_of_atmosphere_mass_content_of_formic_acid_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_formic_acid_due_to_wet_deposition
12100;tendency_of_atmosphere_mass_content_of_gaseous_divalent_mercury_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_gaseous_divalent_mercury_due_to_dry_deposition
12101;tendency_of_atmosphere_mass_content_of_gaseous_divalent_mercury_due_to_emission;tendency_of_atmosphere_mass_content_of_gaseous_divalent_mercury_due_to_emission
12102;tendency_of_atmosphere_mass_content_of_gaseous_divalent_mercury_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_gaseous_divalent_mercury_due_to_wet_deposition
12103;tendency_of_atmosphere_mass_content_of_gaseous_elemental_mercury_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_gaseous_elemental_mercury_due_to_dry_deposition
12104;tendency_of_atmosphere_mass_content_of_gaseous_elemental_mercury_due_to_emission;tendency_of_atmosphere_mass_content_of_gaseous_elemental_mercury_due_to_emission
12105;tendency_of_atmosphere_mass_content_of_gaseous_elemental_mercury_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_gaseous_elemental_mercury_due_to_wet_deposition
12106;tendency_of_atmosphere_mass_content_of_halon1202_due_to_emission;tendency_of_atmosphere_mass_content_of_halon1202_due_to_emission
12107;tendency_of_atmosphere_mass_content_of_halon1211_due_to_emission;tendency_of_atmosphere_mass_content_of_halon1211_due_to_emission
12108;tendency_of_atmosphere_mass_content_of_halon1301_due_to_emission;tendency_of_atmosphere_mass_content_of_halon1301_due_to_emission
12109;tendency_of_atmosphere_mass_content_of_halon2402_due_to_emission;tendency_of_atmosphere_mass_content_of_halon2402_due_to_emission
12110;tendency_of_atmosphere_mass_content_of_hcc140a_due_to_emission;tendency_of_atmosphere_mass_content_of_hcc140a_due_to_emission
12111;tendency_of_atmosphere_mass_content_of_hcfc141b_due_to_emission;tendency_of_atmosphere_mass_content_of_hcfc141b_due_to_emission
12112;tendency_of_atmosphere_mass_content_of_hcfc142b_due_to_emission;tendency_of_atmosphere_mass_content_of_hcfc142b_due_to_emission
12113;tendency_of_atmosphere_mass_content_of_hcfc22_due_to_emission;tendency_of_atmosphere_mass_content_of_hcfc22_due_to_emission
12114;tendency_of_atmosphere_mass_content_of_hexachlorobiphenyl_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_hexachlorobiphenyl_due_to_dry_deposition
12115;tendency_of_atmosphere_mass_content_of_hexachlorobiphenyl_due_to_emission;tendency_of_atmosphere_mass_content_of_hexachlorobiphenyl_due_to_emission
12116;tendency_of_atmosphere_mass_content_of_hexachlorobiphenyl_due_to_re_emission;tendency_of_atmosphere_mass_content_of_hexachlorobiphenyl_due_to_re_emission
12117;tendency_of_atmosphere_mass_content_of_hexachlorobiphenyl_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_hexachlorobiphenyl_due_to_wet_deposition
12118;tendency_of_atmosphere_mass_content_of_hydrogen_cyanide_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_hydrogen_cyanide_due_to_dry_deposition
12119;tendency_of_atmosphere_mass_content_of_hydrogen_cyanide_due_to_emission;tendency_of_atmosphere_mass_content_of_hydrogen_cyanide_due_to_emission
12120;tendency_of_atmosphere_mass_content_of_hydrogen_peroxide_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_hydrogen_peroxide_due_to_dry_deposition
12121;tendency_of_atmosphere_mass_content_of_hydrogen_peroxide_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_hydrogen_peroxide_due_to_wet_deposition
12122;tendency_of_atmosphere_mass_content_of_isoprene_due_to_emission;tendency_of_atmosphere_mass_content_of_isoprene_due_to_emission
12123;tendency_of_atmosphere_mass_content_of_isoprene_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_isoprene_due_to_emission_from_forest_fires
12124;tendency_of_atmosphere_mass_content_of_isoprene_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_isoprene_due_to_emission_from_savanna_and_grassland_fires
12125;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_agricultural_production
12126;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_agricultural_waste_burning
12127;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_energy_production_and_distribution
12128;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_forest_fires
12129;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_industrial_processes_and_combustion
12130;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_land_transport
12131;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_residential_and_commercial_combustion
12132;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_ketones_due_to_emission_from_savanna_and_grassland_fires
